Macroregiao,name,Populacao,Crime/1000hab,Furto/1000hab,Roubo/1000hab,HomDol/1000hab,PosseDrogas/1000hab,Trafico/1000hab,Educacao,Renda,Sa√∫de,PIB,PIB por habitante,regiao
Norte,CHARRUA,3386,5.6113408151,4.1346721796,0.5906674542,0,0,0,0.49338083120236,0.646648360022175,0.805583317636512,538526104,84743.11,Female
Norte,CIRIACO,4909,29.5375840293,23.8337746995,1.6296598085,0.2037074761,0,0,0.675761188467274,0.68221543827539,0.852489138174796,909048456,98984.98,Female
Norte,CONSTANTINA,10290,10.009718173,7.5801749271,0.6802721088,0.1943634597,0.0971817298,0.2915451895,0.702757094566082,0.675243093438851,0.835723883008388,1550302421,90532.59,Female
Norte,COQUEIROS DO SUL,2495,5.6112224449,5.6112224449,0,0,0,0,0.657231337395047,0.812490481617995,0.877027749138499,615738150,134699.4,Female
Norte,CORONEL BICACO,7772,18.9140504375,13.7673700463,1.158003088,0.1286670098,0.7720020587,0.6433350489,0.677847099807491,0.623046556863137,0.794341720438808,1557640326,114766.39,Female
Norte,COXILHA,2920,16.095890411,11.6438356164,0.6849315068,0,0.6849315068,0,0.68494083274408,0.791984010515225,0.819649962364369,1138748931,229716.63,Female
Norte,CRISTAL DO SUL,2906,5.5058499656,3.0970406056,0,0,0.3441156228,0,0.697187984194183,0.508090628129726,0.799312856448608,340329449,64107.31,Female
Norte,CRUZALTENSE,2030,8.8669950739,6.8965517241,0,0,0,0,0.772447560701188,0.707755201466255,0.846684042932453,394088773,107649.33,Female
Norte,DAVID CANABARRO,4622,13.8468195586,10.1687581134,0.2163565556,0,0,0,0.787198807436793,0.71440257805369,0.888458551859686,814499043,96716.25,Female
Norte,DERRUBADAS,3135,12.4401913876,9.5693779904,0.3189792663,0.3189792663,0,0,0.719291362340618,0.585994534655795,0.783715918342492,505917551,90274.86,Female
Norte,DOIS IRMAOS DAS MISSOES,2170,5.9907834101,5.069124424,0,0,0,0,0.70944073650597,0.668557176304841,0.896270862829108,604362078,157341.45,Female
Norte,ENGENHO VELHO,1606,6.8493150685,6.2266500623,0,0,0,0,0.584737997135029,0.68886272470874,0.854763670841329,316886937,112957.11,Female
Norte,ENTRE IJUIS,2971,34.6684617974,26.9269606193,1.0097610232,0,1.346348031,0,0.654278212528427,0.782672647714319,0.857272067631082,2560174200,431386.01,Female
Norte,EREBANGO,3093,15.518913676,14.5489815713,0.3233107016,0,0,0,0.677605851998173,0.638404176362609,0.782288717547848,589127780,106495.5,Female
Norte,ERECHIM,101920,23.9109105181,14.001177394,1.8445839874,0.1667974882,2.9925431711,0.7260596546,0.797955983428206,0.824918308785456,0.83602180702718,28025184945,167593.3,Female
Norte,ERNESTINA,3031,31.342791158,24.744308809,1.6496205873,0.3299241175,0.3299241175,0,0.747119468790664,0.712786107971665,0.811729669660253,793729312,140899.6,Female
Norte,ERVAL GRANDE,4993,7.8109353094,5.0070098137,0.6008411776,0.2002803925,0.4005607851,0,0.676596318316604,0.576347671768359,0.860344614911452,591268138,63777.55,Female
Norte,ERVAL SECO,7915,4.927353127,3.916614024,0,0.2526847757,0,0,0.671538101674168,0.627792932000744,0.856979864443592,1267726348,95354.66,Female
Norte,ESPERANCA DO SUL,3475,6.3309352518,4.3165467626,0,0,0,0,0.535322194203903,0.563287973471897,0.840239327943645,410852809,72908.25,Female
Norte,ESPUMOSO,15589,11.2258643916,7.5052921932,0.6414779652,0.0641477965,1.0263647444,0.4490345757,0.733645835312456,0.785922095215125,0.859337960602134,3768961262,140098.61,Female
Norte,ESTACAO,6108,8.8408644401,7.2036673215,0.4911591356,0,0,0,0.738038020446494,0.753132437374436,0.864515732648062,1392848887,128966.27,Female
Norte,FAXINALZINHO,2673,10.4751215862,6.734006734,0.3741114852,0,0,0,0.616676221606773,0.535209978319068,0.818505759111996,368777327,78091.26,Female
Norte,FLORIANO PEIXOTO,1869,11.2359550562,9.0957731407,0.5350454789,0,0,0,0.599144944033837,0.624251471588355,0.855896193938586,360555491,99321.63,Female
Norte,FREDERICO WESTPHALEN,30055,16.6694393612,10.0482448844,0.6654466811,0.1330893362,2.5952420562,0.4990850108,0.748082657964559,0.72025328076442,0.84477062166313,6048748866,120754.1,Female
Norte,GAURAMA,5923,14.8573358096,13.5066689178,0.1688333615,0,0.5065000844,0,0.722813950301969,0.713945077725404,0.846410235517233,1176419871,112887.04,Female
Norte,GENTIL,1903,27.8507619548,19.9684708355,3.6784025223,0,0,0,0.653703512708473,0.701196462469799,0.8899856234653,614063303,213177.33,Female
Norte,GETULIO VARGAS,16934,12.1058226054,7.3225463564,0.4133695524,0.1771583796,0.6495807252,0.7676863116,0.714769926380474,0.697839608489597,0.841635910205439,3207908443,111567.45,Female
Norte,GRAMADO DOS LOUREIROS,2291,10.0392841554,8.729812309,0.8729812309,0,0,0,0.758581871066577,0.595686962947021,0.865635754104781,279003831,68747.88,Female
Norte,IBIACA,4898,12.6582278481,10.0040832993,0,0,0,0.2041649653,0.647191378630436,0.763615979832519,0.887625485727668,1171301991,139363.91,Female
Norte,IBIRAIARAS,8330,9.0036014406,6.0024009604,0,0,0.1200480192,0.4801920768,0.607595768310345,0.678824399218459,0.853869782330188,1610292158,119541.59,Female
Norte,IBIRAPUITA,4120,12.1359223301,8.4951456311,0.4854368932,0,0.2427184466,0.2427184466,0.63271897716295,0.634899420078654,0.822899949600743,643093180,86101.48,Female
Norte,IPIRANGA DO SUL,1907,10.4876769795,7.8657577347,0.524383849,0.524383849,0,0,0.778882779802036,0.885399165101325,0.833151642955186,628425565,166493.48,Female
Norte,IRAI,7996,18.7593796898,11.2556278139,2.1260630315,0.2501250625,2.1260630315,1.1255627814,0.722090268213872,0.563019380793694,0.811078435151734,939219686,65323.1,Female
Norte,ITATIBA DO SUL,3962,13.6294800606,9.0863200404,0,0.7571933367,0,0.2523977789,0.774022590395726,0.543624263049761,0.821154468044696,428314191,53927.11,Female
Norte,JABOTICABA,3782,7.1390798519,4.2305658382,0.7932310947,0,0,0,0.642183374383987,0.488178262405095,0.849949583745332,556822622,75916.87,Female
Norte,JACUTINGA,3570,8.1232492997,6.162464986,0.2801120448,0,0.2801120448,0,0.743035455745283,0.722264869737476,0.871656099284075,835460059,127196.28,Female
Norte,LAGOA DOS TRES CANTOS,1901,8.4166228301,5.2603892688,1.5781167806,0,0,0,0.774273717565423,0.785729962481264,0.883905993854332,490993435,164085.73,Female
Norte,LAGOA VERMELHA,28318,25.9905360548,17.585987711,1.7656614168,0.1412529133,1.6950349601,1.0593968501,0.663919565775871,0.706614417533535,0.781012626291048,5979836957,128920.67,Female
Norte,LAGOAO,5994,7.5075075075,5.6723390057,0.1668335002,0.1668335002,0,0,0.573513308572382,0.500521893574537,0.777724202719159,593695952,54321.19,Female
Norte,LAJEADO DO BUGRE,2433,9.0423345664,5.3431976983,1.6440608303,0,0,0,0.566321866054618,0.5096630516464,0.836617749016091,267826701,61078.87,Female
Norte,LIBERATO SALZANO,5730,8.7260034904,6.2827225131,0.3490401396,0.1745200698,0.3490401396,0,0.728232127380381,0.575163118198963,0.852329124249894,652178404,66225.04,Female
Norte,MACHADINHO,5770,15.424610052,11.9584055459,0.5199306759,0,0,0.1733102253,0.651701133095727,0.615884537763972,0.848550204234926,853358840,82182.93,Female
Norte,MARAU,39574,20.8722898873,11.9017536767,2.3247586799,0.1768838126,0.7328043665,0.1516146965,0.732053561670266,0.805692838694333,0.885804867578943,12546456753,184312.03,Female
Norte,MARCELINO RAMOS,4977,11.2517580872,8.4388185654,0.2009242516,0,0.8036970062,0.2009242516,0.716597256650454,0.641700797493244,0.859928531956678,708305645,74320.72,Female
Norte,MARIANO MORO,2169,6.4545873675,5.5325034578,0,0,0,0,0.714782367407206,0.688144854528522,0.848878360798327,314790915,79280.81,Female
Norte,MATO CASTELHANO,2600,29.2307692308,21.1538461538,3.8461538462,0.3846153846,0,0,0.662948692288065,0.801243691291464,0.863739405771458,710667305,155049.43,Female
Norte,MAXIMILIANO DE ALMEIDA,4883,10.2396067991,7.3725168954,0,0,0.204792136,0,0.683321309580886,0.577514698792135,0.878606307503286,663239413,72494,Female
Norte,MIRAGUAI,5077,13.1967697459,8.4695686429,0.5909001379,0.1969667126,0.3939334253,0,0.742867687671664,0.720043579722567,0.813022779638831,674792747,95005.98,Female
Norte,MONTAURI,1538,11.0533159948,7.1521456437,0,0,0.6501950585,0,0.629536599735951,0.799715670388835,0.891356372463246,346467512,130292,Female
Norte,MORMACO,2771,9.0220137135,4.3305665825,1.8044027427,0,0,0,0.714868201229408,0.732736716571875,0.793347748725593,583862058,110949.46,Female
Norte,MULITERNO,1882,28.692879915,23.9107332625,0.5313496281,0,0,0,0.694169694058723,0.716538023669302,0.872664621993928,302859256,92779.83,Female
Norte,NAO-ME-TOQUE,17095,21.9947353027,15.1506288388,1.5209125475,0.1754899093,0.9944428195,0.2924831822,0.728647223260774,0.911020538605055,0.84914715731758,7172296392,266256.98,Female
Norte,NICOLAU VERGUEIRO,1721,13.364323068,7.553747821,0,0.5810575247,1.1621150494,0,0.721488246519956,0.829845837568538,0.886446454478013,536596805,167745.11,Female
Norte,NONOAI,11753,21.0159108313,16.6765932102,1.3613545478,0.0850846592,0.2552539777,0.2552539777,0.666189196483662,0.661728155664642,0.853899996531703,2155963613,98465.05,Female
Norte,NOVA ALVORADA,3290,11.5501519757,7.2948328267,0.6079027356,0,0,0,0.747822113435905,0.801603714347858,0.858206567444128,885352044,145979.5,Female
Norte,NOVA BOA VISTA,2137,2.3397285915,1.8717828732,0.4679457183,0,0,0,0.800871330393824,0.747958483634184,0.850662621183329,416587274,122123.38,Female
Norte,NOVO BARREIRO,3956,6.8250758342,4.5500505561,0,0,0,0,0.762689425612061,0.641577031151606,0.854053776295308,460350506,68216.54,Female
Norte,NOVO TIRADENTES,2178,4.132231405,4.132231405,0,0,0,0,0.709381278501502,0.585198247512557,0.818568715478557,290156964,75116.32,Female
Norte,NOVO XINGU,1750,2.2857142857,2.2857142857,0,0,0,0,0.776978201308328,0.730010086412048,0.897011284854031,289847214,90940.4,Female
Norte,PAIM FILHO,4311,11.8302018093,10.9023428439,0.2319647414,0.2319647414,0,0,0.667704349872668,0.629481052321686,0.887409719611608,675148607,87222.82,Female
Norte,PALMEIRA DAS MISSOES,35238,16.2892332141,10.3581361031,0.9648674726,0.0851353652,0.7094613769,1.106759748,0.710648822549758,0.712063772614571,0.80428802063582,7507213946,123348.83,Female
Norte,PALMITINHO,6976,3.0103211009,2.0068807339,0.1433486239,0,0.4300458716,0,0.71814410935963,0.618418829536705,0.843156140128834,952487405,80509.06,Female
Norte,PASSO FUNDO,195455,27.0650533371,13.0157836842,5.6330101558,0.2302320227,0.8851142207,0.5730219232,0.693869382498343,0.812201602473277,0.806866454981459,47770870857,152816.05,Female
Norte,PAULO BENTO,2121,17.444601603,13.201320132,1.885902876,0,0.471475719,0,0.733257250003375,0.77726425322091,0.853002898051113,525012218,131227.27,Female
Norte,PINHAL,2486,13.6765888978,11.6653258246,1.2067578439,0,0,0,0.786857498100353,0.638855834559487,0.814480998349116,418219105,92000.54,Female
Norte,PINHEIRINHO DO VALE,4331,4.3869776033,3.0016162549,0.4617871161,0,0,0.2308935581,0.722728696440832,0.633508394446217,0.870918814203214,495391683,61674.53,Female
Norte,PLANALTO,10753,17.0185064633,13.5776062494,0.3719892123,0.1859946062,0.3719892123,0.2789919092,0.688561227410223,0.514140167437065,0.854151336094447,1093199505,57442.12,Female
Norte,PONTAO,3918,17.866258295,16.5900969883,0.2552322614,0,0,0,0.669758739951409,0.765035833833534,0.857715680511979,1294182220,180361.64,Female
Norte,PONTE PRETA,1640,9.1463414634,9.1463414634,0,0,0,0,0.7871302045263,0.682324784448145,0.866386708980639,309477766,99622.03,Female
Norte,QUATRO IRMAOS,1722,16.8408826945,13.93728223,0.5807200929,0,0,0,0.763660486990836,0.762076597631549,0.862802518105831,590718557,179042.12,Female
Norte,REDENTORA,10697,6.9178274283,4.9546601851,0.0934841544,0.0934841544,0.2804524633,0,0.57370996808524,0.428823872106258,0.793833628765938,832763497,46080.06,Female
Norte,RIO DOS INDIOS,3273,13.7488542621,11.6101435991,0,0.3055300947,0,0,0.645411334370598,0.613242846038917,0.864419916208042,490088021,75152.5,Female
Norte,RODEIO BONITO,5901,8.6426029487,5.7617352991,0.1694628029,0,0.8473140146,0,0.687769950279118,0.651408166787821,0.844959694817017,839790212,86159.8,Female
Norte,RONDA ALTA,10263,9.3539900614,6.8206177531,0.7794991718,0,0.4871869824,0.1948747929,0.733358176022948,0.684116532068335,0.855363221945664,1777269196,93845.27,Female
Norte,RONDINHA,5431,5.707972749,3.6825630639,0.5523844596,0,0,0.1841281532,0.793133696656796,0.755397755684278,0.900797019536765,1001958229,96884.51,Female
Norte,SAGRADA FAMILIA,2631,7.2215887495,5.3211706575,0.3800836184,0,0,0,0.728143642750543,0.562482494066501,0.849587784667192,301302198,68223.62,Female
Norte,SANANDUVA,15891,12.5228116544,7.8660877226,0.5034296142,0.0629287018,0.2517148071,0.5034296142,0.666720522632273,0.748990192381443,0.894694662637023,3355650717,116682.94,Female
Norte,SANTA CECILIA DO SUL,1741,9.7645031591,6.3182079265,0.5743825388,0,0,0,0.723725655685029,0.776010449031781,0.867991935518901,3562882974,223305.17,Female
Norte,SANTO ANTONIO DO PALMA,2280,25.8771929825,22.3684210526,0.8771929825,0,0,0,0.744604731808362,0.783410393915764,0.864931488075989,433743051,120338.56,Female
Norte,SANTO ANTONIO DO PLANALTO,2199,7.7307867212,6.366530241,0.4547521601,0,0,0,0.640588933441086,0.714035857533091,0.856822566251827,650699242,162789.82,Female
Norte,SANTO EXPEDITO DO SUL,2485,4.0241448692,3.2193158954,0.4024144869,0,0,0,0.779425298922591,0.620483573636075,0.884025432973663,394747151,90353.59,Female
Norte,SAO DOMINGOS DO SUL,2889,11.7687781239,10.0380754586,0.3461405331,0,0.6922810661,0,0.795646866314881,0.668417999236546,0.867715748356978,390212946,71625.95,Female
Norte,SAO JOAO DA URTIGA,4712,5.9422750424,4.6689303905,0,0,0,0,0.675880430869982,0.634880589881749,0.876654077895121,717583151,89200.62,Female
Norte,SAO JOSE DAS MISSOES,2710,1.8450184502,1.1070110701,0,0.36900369,0,0,0.661479619591475,0.570166464583033,0.845283352915797,333032239,69604.62,Female
Norte,SAO JOSE DO OURO,7234,13.270666298,9.8147636163,1.2441249654,0.1382361073,0.2764722145,0.1382361073,0.734776639145686,0.758375067183469,0.881596480691782,1664082229,142590.51,Female
Norte,SAO PEDRO DAS MISSOES,1961,5.6093829679,3.5696073432,0,0,0,0,0.676561113929776,0.58452747696269,0.853357443419935,287044907,88004.55,Female
Norte,SAO VALENTIM,3677,3.5354908893,2.991569214,0.2719608376,0.2719608376,0,0,0.765700350971223,0.671369023824975,0.832481813711226,617285739,92125.34,Female
Norte,SARANDI,22074,16.5352903869,9.196339585,1.7214822869,0.0453021654,1.3590649633,0.7248346471,0.782604615984493,0.765262235390852,0.84923595997136,4962945716,127885.28,Female
Norte,SEBERI,11137,10.415731346,6.6445182724,0.5387447248,0.2693723624,0.6285355123,0,0.700238127960682,0.661176656793635,0.82221276453278,1725958559,94872.41,Female
Norte,SERAFINA CORREA,15075,10.9452736318,6.9651741294,0.2653399668,0,1.3266998342,0.1990049751,0.78459176148344,0.752855008104756,0.884281123405958,3868938052,149004.41,Female
Norte,SERTAO,6289,11.6075687709,9.0634441088,0.1590077914,0,0,0.1590077914,0.764606044655199,0.785267826559557,0.805401593905165,1621273049,140193.72,Female
Norte,SEVERIANO DE ALMEIDA,3892,9.2497430627,7.7081192189,0,0.2569373073,0,0,0.799736428162979,0.659675510495444,0.86435914658216,610370070,85197.76,Female
Norte,SOLEDADE,30823,30.1722739513,20.8610453233,1.8817117088,0.1946598319,2.206144762,0.8435259384,0.708840619298215,0.642021261278423,0.756210061360127,4389387572,81503.58,Female
Norte,TAPEJARA,21131,24.7976905968,19.1661539918,1.1357720884,0.047323837,0.6152098812,0.4732383702,0.727437623716895,0.766389710665939,0.889192970620433,4682707338,137875.02,Female
Norte,TAPERA,10738,18.0666790836,11.4546470479,1.3037809648,0,1.0243993295,0.3725088471,0.729609818104297,0.722595168305709,0.867628178004794,2955257790,137277.83,Female
Norte,TAQUARUCU DO SUL,3081,5.8422590068,4.2194092827,0.3245699448,0.3245699448,0.6491398896,0,0.602205899673454,0.749109875794548,0.871877547466174,475606108,94210.83,Female
Norte,TENENTE PORTELA,14306,15.5878652314,10.6249126241,0.5592059276,0.0699007409,0.1398014819,0.6990074095,0.713784952099292,0.625832096402501,0.822780161623773,1913946953,78994.93,Female
Norte,TIO HUGO,2900,24.4827586207,16.8965517241,3.1034482759,0,0,0,0.715156986360643,0.708206341564251,0.894114760395478,653586863,128213.85,Female
Norte,TIRADENTES DO SUL,6200,8.064516129,3.5483870968,0.9677419355,0,0.4838709677,0.4838709677,0.708097254971877,0.584625406331519,0.799358075791695,727832254,63269.5,Female
Norte,TRES ARROIOS,2920,15.4109589041,13.698630137,0.3424657534,0,0,0,0.809418998998805,0.891304260231419,0.874453667399241,566048423,125547.14,Female
Norte,TRES PALMEIRAS,4627,7.7804192781,5.8353144586,0.8644910309,0,0,0,0.699111907712956,0.697708736056383,0.832602558184847,701965547,87477.77,Female
Norte,TRES PASSOS,25231,21.5211446237,15.100471642,0.9115770283,0.1189013515,1.1097459474,1.8231540565,0.778651696805223,0.685781818941906,0.812894244955823,4434136218,99574.6,Female
Norte,TRINDADE DO SUL,5879,15.3087259738,9.5254294948,1.1906786869,0.3401939105,0.5102908658,0,0.647911564645552,0.614050978384072,0.824807930550712,842754594,84853.89,Female
Norte,TUNAS,4152,6.7437379576,3.612716763,0,0.2408477842,0.7225433526,0.2408477842,0.618627828030324,0.558726431850627,0.806935864856885,472469715,57796.26,Female
Norte,TUPANCI DO SUL,1492,15.4155495979,12.0643431635,0,0,0,0,0.722932698465285,0.622497241288186,0.901184695117101,285162347,102803.23,Female
Norte,VANINI,2096,10.0190839695,7.6335877863,0.4770992366,0,0,0,0.728584453326881,0.659300322755456,0.903712839829949,374705667,97853.6,Female
Norte,VIADUTOS,5394,10.1965146459,7.786429366,0.1853911754,0,1.1123470523,0,0.715231278007506,0.668424132157387,0.851683617519088,780484376,87256.03,Female
Norte,VICENTE DUTRA,5315,7.9021636877,5.2681091251,0.1881467545,0.1881467545,0,0.1881467545,0.613510581602083,0.545417188668584,0.828648497576601,582086713,60515.33,Female
Norte,VICTOR GRAEFF,3008,12.6329787234,7.6462765957,2.9920212766,0.3324468085,0,0,0.755453135357364,0.861864118735291,0.868932708938047,984232842,171757.9,Female
Norte,VILA LANGARO,2073,6.2711046792,5.7887120116,0,0,0,0,0.657367697280638,0.813371128616411,0.864324977809343,544809356,143114.02,Female
Norte,VILA MARIA,4544,10.5633802817,5.7218309859,1.3204225352,0.2200704225,0,0,0.758211961835094,0.874195413496304,0.871203098495315,1340155505,180078.41,Female
Norte,VISTA ALEGRE,2756,5.0798258345,3.9912917271,0,0,0,0,0.788174149315353,0.705541052536255,0.836095574226944,394529608,80307.22,Female
Norte,VISTA GAUCHA,2839,6.3402606552,4.5790771398,0,0.3522367031,0,0.3522367031,0.749562540001865,0.710709859141635,0.857679038493896,423788021,83987.61,Female
Serra,ALTO FELIZ,2829,5.3022269353,1.7674089784,0.3534817957,0,1.4139271828,0,0.760362271175547,0.700117807682299,0.823044541609391,422933367,82427.6,Female
Serra,ANTONIO PRADO,12754,18.2687784225,14.5836600282,0.4704406461,0,0.7840677435,0.3136270974,0.682837033433973,0.772126011303004,0.859986104829632,2941854542,125388.34,Female
Serra,BENTO GONCALVES,112343,23.4549549149,13.7436244359,2.9018274392,0.1335196674,0.925736361,0.4628681805,0.756180749634711,0.853927714012116,0.886396883639304,37586450133,198353.07,Female
Serra,BOA VISTA DO SUL,3074,6.5061808718,5.8555627846,0,0.3253090436,0,0,0.745640782927178,0.679839906027746,0.877009441684283,525929295,93312.62,Female
Serra,BOM JESUS,11531,18.3852224438,10.4067296852,1.6477322002,0.0867227474,1.0406729685,1.6477322002,0.605594299018349,0.630366780589706,0.787287277998892,1811082737,93898.43,Female
Serra,BOM PRINCIPIO,12662,13.5049755173,6.7129995261,1.5005528353,0.15795293,2.4482704154,0.3948823251,0.74282829415837,0.74412092163113,0.875318927470115,2802140083,134266.64,Female
Serra,CAMPESTRE DA SERRA,3335,12.2938530735,7.796101949,2.6986506747,0,0.299850075,0,0.629135766530335,0.683495380164436,0.857584918452549,744920111,123762.81,Female
Serra,CANELA,42402,29.7155794538,22.1215980378,1.3678600066,0.0943351729,1.2263572473,0.9433517287,0.654332187917947,0.635582356202848,0.814335673943478,5751515381,79991.24,Female
Serra,CARLOS BARBOSA,26407,12.4588177377,8.4447305639,0.8331124323,0.0757374938,0.2272124815,0.0757374938,0.834070807087467,0.935498712147717,0.876115326090217,11651901826,254435.15,Female
Serra,CAXIAS DO SUL,466945,26.5041921425,12.8837443382,5.7951150564,0.1841758665,0.6553234321,0.5546691795,0.699005872340154,0.861003120968735,0.869647174927013,173336140670,219081.95,Female
Serra,CORONEL PILAR,1576,10.7868020305,9.5177664975,0.6345177665,0.6345177665,0,0,0.727063446873354,0.684506570291695,0.886423388728497,299321256,82546.11,Female
Serra,COTIPORA,3896,9.4969199179,6.160164271,0,0,0,0,0.767821818792783,0.696750722975867,0.872538702666385,699314377,90209.39,Female
Serra,ESMERALDA,3187,13.8060872294,11.6096642611,0.6275494195,0,0.6275494195,0,0.708847077358461,0.682722173727459,0.80623224554663,980694035,176062,Female
Serra,FAGUNDES VARELA,2612,8.4226646248,5.3598774885,1.1485451761,0,0,0,0.73478774737835,0.740660121071347,0.910006466222891,563696287,98537.54,Female
Serra,FARROUPILHA,67983,23.9177441419,13.6946001206,2.4712060368,0.1323860377,2.118176603,0.6766397482,0.741471959581599,0.795199859280447,0.862925388131535,20469453457,169450.76,Female
Serra,FELIZ,13296,13.6131167268,7.7466907341,0.8273164862,0,2.1058965102,0.1504211793,0.737085084427954,0.713262953019141,0.84762333139341,2569256821,113870.44,Female
